ID,duration,wav,spk_id,wrd
5287-39165-0002,11.965,../data/librilight/librispeech_finetuning/1h/1/other/5287/39165/5287-39165-0002.flac,5287,AND HE OUGHT ALSO SO LADY LUFTON THOUGHT TO FALL IN LOVE WITH A YOUNG EMBRYO BRIDE OF HIS OWN MOTHER'S CHOOSING AND THEN IT WAS SO PLEASANT TO HAVE HIM THERE IN THE HOUSE
5287-39165-0003,10.26,../data/librilight/librispeech_finetuning/1h/1/other/5287/39165/5287-39165-0003.flac,5287,LADY LUFTON WAS NOT A WOMAN WHO ALLOWED HER LIFE TO BE WHAT PEOPLE IN COMMON PARLANCE CALL DULL SHE HAD TOO MANY DUTIES AND THOUGHT TOO MUCH OF THEM
5287-39165-0004,16.08,../data/librilight/librispeech_finetuning/1h/1/other/5287/39165/5287-39165-0004.flac,5287,BUT NEVERTHELESS THE HOUSE WAS MORE JOYOUS TO HER WHEN HE WAS THERE THERE WAS A REASON FOR SOME LITTLE GAIETY WHICH WOULD NEVER HAVE BEEN ATTRACTED THITHER BY HERSELF BUT WHICH NEVERTHELESS SHE DID ENJOY WHEN IT WAS BROUGHT ABOUT BY HIS PRESENCE
5287-39165-0005,14.96,../data/librilight/librispeech_finetuning/1h/1/other/5287/39165/5287-39165-0005.flac,5287,SHE WAS YOUNGER AND BRIGHTER WHEN HE WAS THERE THINKING MORE OF THE FUTURE AND LESS OF THE PAST SHE COULD LOOK AT HIM AND THAT ALONE WAS HAPPINESS TO HER AND THEN HE WAS PLEASANT MANNERED WITH HER JOKING WITH HER
5287-39165-0006,13.945,../data/librilight/librispeech_finetuning/1h/1/other/5287/39165/5287-39165-0006.flac,5287,ON HER LITTLE OLD WORLD PREJUDICES IN A TONE THAT WAS MUSICAL TO HER EAR AS COMING FROM HIM SMILING ON HER REMINDING HER OF THOSE SMILES WHICH SHE HAD LOVED SO DEARLY WHEN AS YET HE WAS ALL HER OWN
5287-39165-0007,13.33,../data/librilight/librispeech_finetuning/1h/1/other/5287/39165/5287-39165-0007.flac,5287,LYING THERE IN HIS LITTLE BED BESIDE HER CHAIR HE WAS KIND AND GRACIOUS TO HER BEHAVING LIKE A GOOD SON AT ANY RATE WHILE HE WAS THERE IN HER PRESENCE WHEN WE ADD TO THIS
5287-39165-0008,14.815,../data/librilight/librispeech_finetuning/1h/1/other/5287/39165/5287-39165-0008.flac,5287,HER FEARS THAT HE MIGHT NOT BE SO PERFECT IN HIS CONDUCT WHEN ABSENT WE MAY WELL IMAGINE THAT LADY LUFTON WAS PLEASED TO HAVE HIM THERE AT FRAMLEY COURT SHE HAD HARDLY SAID A WORD TO HIM AS TO THAT FIVE THOUSAND POUNDS
5287-39165-0009,14.31,../data/librilight/librispeech_finetuning/1h/1/other/5287/39165/5287-39165-0009.flac,5287,MANY A NIGHT AS SHE LAY THINKING ON HER PILLOW SHE SAID TO HERSELF THAT NO MONEY HAD EVER BEEN BETTER EXPENDED SINCE IT HAD BROUGHT HIM BACK TO HIS OWN HOUSE HE HAD THANKED HER FOR IT IN HIS OWN OPEN WAY
5287-39165-0010,15.805,../data/librilight/librispeech_finetuning/1h/1/other/5287/39165/5287-39165-0010.flac,5287,DECLARING THAT HE WOULD PAY IT BACK TO HER DURING THE COMING YEAR AND COMFORTING HER HEART BY HIS REJOICING THAT THE PROPERTY HAD NOT BEEN SOLD I DON'T LIKE THE IDEA OF PARTING WITH AN ACRE OF IT HE HAD SAID OF COURSE NOT LUDOVIC
7823-103122-0000,16.27,../data/librilight/librispeech_finetuning/1h/1/other/7823/103122/7823-103122-0000.flac,7823,THE GRAY TOWER OF THE GOOD DUCHESS ANNE WAS HUNG WITH GARLANDS OF IVY AND GAY WITH TUFTS OF FRAGRANT WALLFLOWERS AND ALONG THE FOSSE THE SHADOWS DEEPENED DAILY AS THE YOUNG LEAVES THICKENED ON THE INTERLACING BRANCHES OVERHEAD
7823-103122-0001,16.085,../data/librilight/librispeech_finetuning/1h/1/other/7823/103122/7823-103122-0001.flac,7823,WOODEN SHOES CLATTERED TO AND FRO AS THE GIRLS BROUGHT WATER FROM THE FOUNTAIN IN PLACE SAINT LOUIS MEN WITH THEIR LONG HAIR EMBROIDERED JACKETS AND BAGGY BREECHES DRANK CIDER AT THE INN DOORS AND THE GREAT BRETON HORSES
7823-103122-0002,13.935,../data/librilight/librispeech_finetuning/1h/1/other/7823/103122/7823-103122-0002.flac,7823,SHOOK THEIR HIGH COLLARS TILL THE BELLS RANG AGAIN AS THEY PASSED ALONG THE ROADS THAT WOUND BETWEEN WIDE FIELDS OF COLZA BUCKWHEAT AND CLOVER UP AT THE CHATEAU
7823-103122-0003,14.925,../data/librilight/librispeech_finetuning/1h/1/other/7823/103122/7823-103122-0003.flac,7823,WHICH STOOD NEAR THE RUINS OF THE ANCIENT CASTLE THE GREAT BANNER STREAMED IN THE WIND SHOWING AS ITS FOLDS BLEW OUT THE DEVICE AND MOTTO OF THE BEAUMANOIR TWO CLASPED HANDS AND THE LEGEND
7823-103122-0004,4.38,../data/librilight/librispeech_finetuning/1h/1/other/7823/103122/7823-103122-0004.flac,7823,IN THE COURTYARD HOUNDS BRAYED HORSES PRANCED
7823-103122-0005,15.0749375,../data/librilight/librispeech_finetuning/1h/1/other/7823/103122/7823-103122-0005.flac,7823,FOR THE COUNT WAS GOING TO HUNT THE WILD BOAR PRESENTLY AWAY THEY WENT WITH THE MERRY MUSIC OF HORNS THE CLATTER OF HOOFS AND THE BLITHE RING OF VOICES TILL THE PLEASANT CLAMOR DIED AWAY IN THE DISTANT WOODS
7823-103122-0006,5.4100625,../data/librilight/librispeech_finetuning/1h/1/other/7823/103122/7823-103122-0006.flac,7823,WHERE MISTLETOE CLUNG TO THE GREAT OAKS AND MENHIRS AND DOLMENS
7823-103122-0007,13.025,../data/librilight/librispeech_finetuning/1h/1/other/7823/103122/7823-103122-0007.flac,7823,A BOY'S FACE LOOKED OUT FULL OF EAGER LONGING A FINE STRONG FACE BUT SULLEN NOW WITH BLACK BROWS DARK RESTLESS EYES AND LIPS SET
7823-103122-0008,16.51,../data/librilight/librispeech_finetuning/1h/1/other/7823/103122/7823-103122-0008.flac,7823,AS IF REBELLIOUS THOUGHTS WERE STIRRING IN HIS MIND HE WATCHED THE GAY CAVALCADE DISAPPEAR UNTIL A SUNNY SILENCE SETTLED OVER THE LANDSCAPE BROKEN ONLY BY THE LARKS AND THE SOUND OF A GIRL'S VOICE SINGING AS HE LISTENED
7823-103122-0009,13.325,../data/librilight/librispeech_finetuning/1h/1/other/7823/103122/7823-103122-0009.flac,7823,WHEN IT RESTED ON A BLUE GOWNED WHITE CAPPED FIGURE SPRINKLING WEBS OF LINEN SPREAD TO BLEACH IN THE GREEN MEADOW BY THE RIVER RANCE IF I MAY NOT HUNT
7823-103122-0010,15.67,../data/librilight/librispeech_finetuning/1h/1/other/7823/103122/7823-103122-0010.flac,7823,THE BOY STRUCK A VOLUME THAT LAY ON THE WIDE LEDGE WITH A PETULANT ENERGY THAT SENT IT FLUTTERING DOWN INTO THE COURT YARD BELOW HALF ASHAMED AND HALF AMUSED YOUNG GASTON PEEPED TO SEE IF THIS RANDOM SHOT HAD HIT ANY ONE
7823-103122-0011,12.17,../data/librilight/librispeech_finetuning/1h/1/other/7823/103122/7823-103122-0011.flac,7823,BUT ALL WAS QUIET AND DESERTED NOW SO WITH A BOYISH LAUGH AND A DARING GLANCE AT THE DANGEROUS DESCENT HE SAID TO THE DOVES COOING ON THE ROOF OVERHEAD
2514-149482-0000,15.47,../data/librilight/librispeech_finetuning/1h/2/clean/2514/149482/2514-149482-0000.flac,2514,HE RECEIVED FROM MISSUS LOWDER ON THE MORNING AFTER HIS VISIT TO KATE THE TELEGRAPHIC EXPRESSION OF A HOPE THAT HE MIGHT BE FREE TO DINE WITH THEM THAT EVENING AND HIS FREEDOM AFFECTED HIM AS FORTUNATE EVEN THOUGH IN SOME DEGREE QUALIFIED BY HER MISSIVE
2514-149482-0001,14.86,../data/librilight/librispeech_finetuning/1h/2/clean/2514/149482/2514-149482-0001.flac,2514,EXPECTING AMERICAN FRIENDS WHOM I'M SO GLAD TO FIND YOU KNOW HIS KNOWLEDGE OF AMERICAN FRIENDS WAS CLEARLY AN ACCIDENT OF WHICH HE WAS TO TASTE THE FRUIT TO THE LAST BITTERNESS THIS APPREHENSION HOWEVER WE HASTEN TO ADD
2514-149482-0002,14.73,../data/librilight/librispeech_finetuning/1h/2/clean/2514/149482/2514-149482-0002.flac,2514,ENJOYED FOR HIM IN THE IMMEDIATE EVENT A CERTAIN MERCIFUL SHRINKAGE THE IMMEDIATE EVENT BEING THAT AT LANCASTER GATE FIVE MINUTES AFTER HIS DUE ARRIVAL PRESCRIBED HIM FOR EIGHT THIRTY MISSUS STRINGHAM CAME IN ALONE
2514-149482-0003,14.305,../data/librilight/librispeech_finetuning/1h/2/clean/2514/149482/2514-149482-0003.flac,2514,THE LONG DAYLIGHT THE POSTPONED LAMPS THE HABIT OF THE HOUR MADE DINNERS LATE AND GUESTS STILL LATER SO THAT PUNCTUAL AS HE WAS HE HAD FOUND MISSUS LOWDER ALONE WITH KATE HERSELF NOT YET IN THE FIELD
2514-149482-0004,14.06,../data/librilight/librispeech_finetuning/1h/2/clean/2514/149482/2514-149482-0004.flac,2514,HE HAD THUS HAD WITH HER SEVERAL BEWILDERING MOMENTS BEWILDERING BY REASON FAIRLY OF THEIR TACIT INVITATION TO HIM TO BE SUPERNATURALLY SIMPLE THIS WAS EXACTLY GOODNESS KNEW WHAT HE WANTED TO BE
2514-149482-0005,16.71,../data/librilight/librispeech_finetuning/1h/2/clean/2514/149482/2514-149482-0005.flac,2514,BUT HE HAD NEVER HAD IT SO LARGELY AND FREELY SO SUPERNATURALLY SIMPLY FOR THAT MATTER IMPUTED TO HIM AS OF EASY ACHIEVEMENT IT WAS A PARTICULAR IN WHICH AUNT MAUD APPEARED TO OFFER HERSELF AS AN EXAMPLE APPEARED TO SAY QUITE AGREEABLY
2514-149482-0006,15.975,../data/librilight/librispeech_finetuning/1h/2/clean/2514/149482/2514-149482-0006.flac,2514,WHAT I WANT OF YOU DON'T YOU SEE IS TO BE JUST EXACTLY AS I AM THE QUANTITY OF THE ARTICLE REQUIRED WAS WHAT MIGHT ESPECIALLY HAVE CAUSED HIM TO STAGGER HE LIKED SO IN GENERAL THE QUANTITIES IN WHICH MISSUS LOWDER DEALT
2514-149482-0007,13.955,../data/librilight/librispeech_finetuning/1h/2/clean/2514/149482/2514-149482-0007.flac,2514,HE WOULD HAVE LIKED AS WELL TO ASK HER HOW FEASIBLE SHE SUPPOSED IT FOR A POOR YOUNG MAN TO RESEMBLE HER AT ANY POINT BUT HE HAD AFTER ALL SOON ENOUGH PERCEIVED THAT HE WAS DOING AS SHE WISHED BY LETTING HIS WONDER SHOW
2514-149482-0008,15.73,../data/librilight/librispeech_finetuning/1h/2/clean/2514/149482/2514-149482-0008.flac,2514,JUST A LITTLE AS SILLY HE WAS CONSCIOUS MOREOVER OF A SMALL STRANGE DREAD OF THE RESULTS OF DISCUSSION WITH HER STRANGE TRULY BECAUSE IT WAS HER GOOD NATURE NOT HER ASPERITY THAT HE FEARED ASPERITY MIGHT HAVE MADE HIM ANGRY
2514-149482-0009,15.195,../data/librilight/librispeech_finetuning/1h/2/clean/2514/149482/2514-149482-0009.flac,2514,IN WHICH THERE WAS ALWAYS A COMFORT GOOD NATURE IN HIS CONDITIONS HAD A TENDENCY TO MAKE HIM ASHAMED WHICH AUNT MAUD INDEED WONDERFULLY LIKING HIM FOR HIMSELF QUITE STRUCK HIM AS HAVING GUESSED TO SPARE HIM THEREFORE SHE ALSO AVOIDED DISCUSSION
5778-12761-0000,14.56,../data/librilight/librispeech_finetuning/1h/2/clean/5778/12761/5778-12761-0000.flac,5778,CONTINUATION OF FREMONT'S ACCOUNT OF THE PASSAGE THROUGH THE MOUNTAINS WE HAD HARD AND DOUBTFUL LABOR YET BEFORE US AS THE SNOW APPEARED TO BE HEAVIER WHERE THE TIMBER BEGAN FURTHER DOWN WITH FEW OPEN SPOTS
5778-12761-0001,15.55,../data/librilight/librispeech_finetuning/1h/2/clean/5778/12761/5778-12761-0001.flac,5778,ASCENDING A HEIGHT WE TRACED OUT THE BEST LINE WE COULD DISCOVER FOR THE NEXT DAY'S MARCH AND HAD AT LEAST THE CONSOLATION TO SEE THAT THE MOUNTAIN DESCENDED RAPIDLY THE DAY HAD BEEN ONE OF APRIL GUSTY WITH A FEW OCCASIONAL FLAKES OF SNOW
5778-12761-0002,16.36,../data/librilight/librispeech_finetuning/1h/2/clean/5778/12761/5778-12761-0002.flac,5778,WHICH IN THE AFTERNOON ENVELOPED THE UPPER MOUNTAINS IN CLOUDS WE WATCHED THEM ANXIOUSLY AS NOW WE DREADED A SNOW STORM SHORTLY AFTERWARDS WE HEARD THE ROLL OF THUNDER AND LOOKING TOWARD THE VALLEY FOUND IT ALL ENVELOPED IN A THUNDERSTORM
5778-12761-0003,9.53,../data/librilight/librispeech_finetuning/1h/2/clean/5778/12761/5778-12761-0003.flac,5778,FOR US AS CONNECTED WITH THE IDEA OF SUMMER IT HAD A SINGULAR CHARM AND WE WATCHED ITS PROGRESS WITH EXCITED FEELINGS UNTIL NEARLY SUNSET
5778-12761-0004,14.665,../data/librilight/librispeech_finetuning/1h/2/clean/5778/12761/5778-12761-0004.flac,5778,WHEN THE SKY CLEARED OFF BRIGHTLY AND WE SAW A SHINING LINE OF WATER DIRECTING ITS COURSE TOWARDS ANOTHER A BROADER AND LARGER SHEET WE KNEW THAT THESE COULD BE NO OTHER THAN THE SACRAMENTO AND THE BAY OF SAN FRANCISCO
5778-12761-0005,10.945,../data/librilight/librispeech_finetuning/1h/2/clean/5778/12761/5778-12761-0005.flac,5778,BUT AFTER OUR LONG WANDERING IN RUGGED MOUNTAINS WHERE SO FREQUENTLY WE HAD MET WITH DISAPPOINTMENTS AND WHERE THE CROSSING OF EVERY RIDGE DISPLAYED SOME UNKNOWN LAKE OR RIVER
5778-12761-0006,15.86,../data/librilight/librispeech_finetuning/1h/2/clean/5778/12761/5778-12761-0006.flac,5778,WE WERE YET ALMOST AFRAID TO BELIEVE THAT WE WERE AT LAST TO ESCAPE INTO THE GENIAL COUNTRY OF WHICH WE HAVE HEARD SO MANY GLOWING DESCRIPTIONS AND DREADED AGAIN TO FIND SOME VAST INTERIOR LAKE WHOSE BITTER WATERS WOULD BRING US DISAPPOINTMENT
5778-12761-0007,11.54,../data/librilight/librispeech_finetuning/1h/2/clean/5778/12761/5778-12761-0007.flac,5778,ON THE SOUTHERN SHORE OF WHAT APPEARED TO BE THE BAY COULD BE TRACED THE GLEAMING LINE WHERE ENTERED ANOTHER LARGE STREAM AND AGAIN THE BUENAVENTURA ROSE UP IN OUR MIND
5778-12761-0008,13.665,../data/librilight/librispeech_finetuning/1h/2/clean/5778/12761/5778-12761-0008.flac,5778,CARSON HAD ENTERED THE VALLEY ALONG THE SOUTHERN SIDE OF THE BAY BUT THE COUNTRY THEN WAS SO ENTIRELY COVERED WITH WATER FROM SNOW AND RAIN THAT HE HAD BEEN ABLE TO FORM NO CORRECT IMPRESSION OF WATERCOURSES
5778-12761-0009,15.025,../data/librilight/librispeech_finetuning/1h/2/clean/5778/12761/5778-12761-0009.flac,5778,WE HAD THE SATISFACTION TO KNOW THAT AT LEAST THERE WERE PEOPLE BELOW FIRES WERE LIT UP IN THE VALLEY JUST AT NIGHT APPEARING TO BE IN ANSWER TO OURS AND THESE SIGNS OF LIFE RENEWED IN SOME MEASURE THE GAYETY OF THE CAMP
5778-12761-0010,15.94,../data/librilight/librispeech_finetuning/1h/2/clean/5778/12761/5778-12761-0010.flac,5778,THEY APPEARED SO NEAR THAT WE JUDGED THEM TO BE AMONG THE TIMBER OF SOME OF THE NEIGHBORING RIDGES BUT HAVING THEM CONSTANTLY IN VIEW DAY AFTER DAY AND NIGHT AFTER NIGHT WE AFTERWARDS FOUND THEM TO BE FIRES THAT HAD BEEN KINDLED BY THE INDIANS AMONG THE TULARES
1746-143015-0000,13.73,../data/librilight/librispeech_finetuning/1h/2/other/1746/143015/1746-143015-0000.flac,1746,THE LUCK OF ROARING CAMP THERE WAS COMMOTION IN ROARING CAMP IT COULD NOT HAVE BEEN A FIGHT FOR IN EIGHTEEN FIFTY THAT WAS NOT NOVEL ENOUGH TO HAVE CALLED TOGETHER THE ENTIRE SETTLEMENT
1746-143015-0001,12.915,../data/librilight/librispeech_finetuning/1h/2/other/1746/143015/1746-143015-0001.flac,1746,THE DITCHES AND CLAIMS WERE NOT ONLY DESERTED BUT TUTTLE'S GROCERY HAD CONTRIBUTED ITS GAMBLERS WHO IT WILL BE REMEMBERED CALMLY CONTINUED THEIR GAME THE DAY THAT FRENCH PETE AND KANAKA JOE SHOT EACH OTHER TO DEATH
1746-143015-0002,5.65,../data/librilight/librispeech_finetuning/1h/2/other/1746/143015/1746-143015-0002.flac,1746,THE WHOLE CAMP WAS COLLECTED BEFORE A RUDE CABIN ON THE OUTER EDGE OF THE CLEARING
1746-143015-0003,14.565,../data/librilight/librispeech_finetuning/1h/2/other/1746/143015/1746-143015-0003.flac,1746,BUT THE NAME OF A WOMAN WAS FREQUENTLY REPEATED IT WAS A NAME FAMILIAR ENOUGH IN THE CAMP CHEROKEE SAL PERHAPS THE LESS SAID OF HER THE BETTER SHE WAS A COARSE AND IT IS TO BE FEARED A VERY SINFUL WOMAN
1746-143015-0004,13.47,../data/librilight/librispeech_finetuning/1h/2/other/1746/143015/1746-143015-0004.flac,1746,WHEN SHE MOST NEEDED THE MINISTRATION OF HER OWN SEX DISSOLUTE ABANDONED AND IRRECLAIMABLE SHE WAS YET SUFFERING A MARTYRDOM HARD ENOUGH TO BEAR EVEN WHEN VEILED BY SYMPATHIZING WOMANHOOD
1746-143015-0005,15.34,../data/librilight/librispeech_finetuning/1h/2/other/1746/143015/1746-143015-0005.flac,1746,BUT NOW TERRIBLE IN HER LONELINESS THE PRIMAL CURSE HAD COME TO HER IN THAT ORIGINAL ISOLATION WHICH MUST HAVE MADE THE PUNISHMENT OF THE FIRST TRANSGRESSION SO DREADFUL IT WAS PERHAPS PART OF THE EXPIATION OF HER SIN
1746-143015-0006,4.76,../data/librilight/librispeech_finetuning/1h/2/other/1746/143015/1746-143015-0006.flac,1746,THAT AT A MOMENT WHEN SHE MOST LACKED HER SEX'S INTUITIVE TENDERNESS AND CARE
1746-143015-0007,14.81,../data/librilight/librispeech_finetuning/1h/2/other/1746/143015/1746-143015-0007.flac,1746,SANDY TIPTON THOUGHT IT WAS ROUGH ON SAL AND IN THE CONTEMPLATION OF HER CONDITION FOR A MOMENT ROSE SUPERIOR TO THE FACT THAT HE HAD AN ACE AND TWO BOWERS IN HIS SLEEVE IT WILL BE SEEN ALSO THAT THE SITUATION WAS NOVEL
1746-143015-0008,15.875,../data/librilight/librispeech_finetuning/1h/2/other/1746/143015/1746-143015-0008.flac,1746,DEATHS WERE BY NO MEANS UNCOMMON IN ROARING CAMP BUT A BIRTH WAS A NEW THING PEOPLE HAD BEEN DISMISSED THE CAMP EFFECTIVELY FINALLY AND WITH NO POSSIBILITY OF RETURN BUT THIS WAS THE FIRST TIME THAT ANYBODY HAD BEEN INTRODUCED A B INITIO
1746-143015-0009,13.045,../data/librilight/librispeech_finetuning/1h/2/other/1746/143015/1746-143015-0009.flac,1746,HENCE THE EXCITEMENT YOU GO IN THERE STUMPY SAID A PROMINENT CITIZEN KNOWN AS KENTUCK ADDRESSING ONE OF THE LOUNGERS GO IN THERE AND SEE WHAT YOU KIN DO YOU'VE HAD EXPERIENCE IN THEM THINGS
1746-143015-0010,14.1,../data/librilight/librispeech_finetuning/1h/2/other/1746/143015/1746-143015-0010.flac,1746,PERHAPS THERE WAS A FITNESS IN THE SELECTION STUMPY IN OTHER CLIMES HAD BEEN THE PUTATIVE HEAD OF TWO FAMILIES IN FACT IT WAS OWING TO SOME LEGAL INFORMALITY IN THESE PROCEEDINGS THAT ROARING CAMP A CITY OF REFUGE
1746-143015-0011,16.33,../data/librilight/librispeech_finetuning/1h/2/other/1746/143015/1746-143015-0011.flac,1746,WAS INDEBTED TO HIS COMPANY THE CROWD APPROVED THE CHOICE AND STUMPY WAS WISE ENOUGH TO BOW TO THE MAJORITY THE DOOR CLOSED ON THE EXTEMPORE SURGEON AND MIDWIFE AND ROARING CAMP SAT DOWN OUTSIDE SMOKED ITS PIPE AND AWAITED THE ISSUE
8148-286229-0000,16.495,../data/librilight/librispeech_finetuning/1h/2/other/8148/286229/8148-286229-0000.flac,8148,I WAS JUST THINKING ABOUT GETTING UP WHEN HE CAME INTO MY ROOM HE LOOKED AT ME IN HORROR MY DEAR FELLOW HE SAID AND YOU HAVEN'T EVEN PACKED YOU'LL BE LATE HERE GET UP AND I'LL PACK FOR YOU WHILE YOU DRESS DO I SAID BRIEFLY FIRST OF ALL WHAT CLOTHES ARE YOU GOING TO TRAVEL IN
8148-286229-0001,15.5449375,../data/librilight/librispeech_finetuning/1h/2/other/8148/286229/8148-286229-0001.flac,8148,THERE WAS NO HELP FOR IT I SAT UP IN BED AND DIRECTED OPERATIONS RIGHT SAID HERBERT NOW WHAT ABOUT YOUR RETURN TICKET YOU MUSTN'T FORGET THAT YOU REMIND ME OF A LITTLE STORY I SAID I'LL TELL IT YOU WHILE YOU PACK THAT WILL BE NICE FOR YOU
8148-286229-0002,14.6300625,../data/librilight/librispeech_finetuning/1h/2/other/8148/286229/8148-286229-0002.flac,8148,ONCE UPON A TIME I LOST MY RETURN TICKET AND I HAD TO PAY TWO POUNDS FOR ANOTHER AND A MONTH AFTERWARDS I MET A MAN A MAN LIKE YOU WHO KNOWS ALL ABOUT TICKETS AND HE SAID YOU COULD HAVE GOT THE MONEY BACK IF YOU HAD APPLIED AT ONCE SO I SAID
8148-286229-0003,15.475,../data/librilight/librispeech_finetuning/1h/2/other/8148/286229/8148-286229-0003.flac,8148,BUT UNFORTUNATELY IT WAS TOO LATE NO UNFORTUNATELY IT WASN'T HE GOT THE TWO POUNDS THE MOST EXPENSIVE CIGARETTE I'VE EVER SMOKED WELL THAT JUST SHOWS YOU SAID HERBERT HERE'S YOUR TICKET PUT IT IN YOUR WAISTCOAT POCKET NOW
8148-286229-0004,11.07,../data/librilight/librispeech_finetuning/1h/2/other/8148/286229/8148-286229-0004.flac,8148,BUT I HAVEN'T GOT A WAISTCOAT ON SILLY WHICH ONE ARE YOU GOING TO PUT ON I DON'T KNOW YET THIS IS A MATTER WHICH REQUIRES THOUGHT GIVE ME TIME GIVE ME AIR
8148-286229-0005,15.4149375,../data/librilight/librispeech_finetuning/1h/2/other/8148/286229/8148-286229-0005.flac,8148,HE LOOKED AT HIS WATCH AND THE TRAP STARTS IN HALF AN HOUR HELP I CRIED AND I LEAPT OUT OF BED HALF AN HOUR LATER I WAS SAYING GOOD BYE TO HERBERT I'VE HAD AN AWFULLY JOLLY TIME I SAID AND I'LL COME AGAIN YOU'VE GOT THE TICKET ALL RIGHT RATHER
8148-286229-0006,6.9600625,../data/librilight/librispeech_finetuning/1h/2/other/8148/286229/8148-286229-0006.flac,8148,AND I DROVE AWAY AMIDST CHEERS CHEERS OF SORROW IT WAS HALF AN HOUR'S DRIVE TO THE STATION
8148-286229-0007,9.78,../data/librilight/librispeech_finetuning/1h/2/other/8148/286229/8148-286229-0007.flac,8148,BECAUSE I HAD LEFT MY TICKET ON THE DRESSING TABLE AFTER ALL I GAVE MY LUGGAGE TO A PORTER AND WENT OFF TO THE STATION MASTER I WONDER IF YOU CAN HELP ME I SAID
8148-286229-0008,14.92,../data/librilight/librispeech_finetuning/1h/2/other/8148/286229/8148-286229-0008.flac,8148,WELL WE NEEDN'T WORRY ABOUT THAT I'VE LEFT IT AT HOME HE DIDN'T SEEM INTENSELY EXCITED WHAT DID YOU THINK OF DOING HE ASKED I HAD RATHER HOPED THAT YOU WOULD DO SOMETHING YOU CAN BUY ANOTHER TICKET AND GET THE MONEY BACK AFTERWARDS
8148-286229-0009,4.795,../data/librilight/librispeech_finetuning/1h/2/other/8148/286229/8148-286229-0009.flac,8148,YES YES BUT CAN I I'VE ONLY GOT ABOUT ONE POUND SIX
8148-286229-0010,15.635,../data/librilight/librispeech_finetuning/1h/2/other/8148/286229/8148-286229-0010.flac,8148,AH WELL THAT LEAVES A PENNY HA'PENNY TO BE DIVIDED BETWEEN THE PORTER THIS END LUNCH TEA THE PORTER THE OTHER END AND THE CAB I DON'T BELIEVE IT'S ENOUGH EVEN IF I GAVE IT ALL TO THE PORTER HERE THINK HOW REPROACHFULLY HE WOULD LOOK AT YOU EVER AFTERWARDS
8148-286229-0011,14.63,../data/librilight/librispeech_finetuning/1h/2/other/8148/286229/8148-286229-0011.flac,8148,IT WOULD HAUNT YOU THE STATION MASTER WAS EVIDENTLY MOVED HE THOUGHT FOR A MOMENT AND THEN ASKED IF I KNEW ANYBODY WHO WOULD VOUCH FOR ME I MENTIONED HERBERT CONFIDENTLY HE HAD NEVER EVEN HEARD OF HERBERT
4406-16882-0000,14.425,../data/librilight/librispeech_finetuning/1h/3/clean/4406/16882/4406-16882-0000.flac,4406,BELONGING TO OUR GARRISON BUT NONE OF THEM WOULD STIR THOUGH ANOTHER TIME IF ANY INDIAN HAD COME TO THE DOOR THEY WERE READY TO FLY UPON HIM AND TEAR HIM DOWN THE LORD HEREBY WOULD MAKE US THE MORE ACKNOWLEDGE HIS HAND AND TO SEE THAT OUR HELP IS ALWAYS IN HIM
4406-16882-0001,9.44,../data/librilight/librispeech_finetuning/1h/3/clean/4406/16882/4406-16882-0001.flac,4406,BUT OUT WE MUST GO THE FIRE INCREASING AND COMING ALONG BEHIND US ROARING AND THE INDIANS GAPING BEFORE US WITH THEIR GUNS SPEARS AND HATCHETS TO DEVOUR US
4406-16882-0002,13.29,../data/librilight/librispeech_finetuning/1h/3/clean/4406/16882/4406-16882-0002.flac,4406,IN OR NEAR THE THROAT FELL DOWN DEAD WHEREAT THE INDIANS SCORNFULLY SHOUTED AND HALLOWED AND WERE PRESENTLY UPON HIM STRIPPING OFF HIS CLOTHES THE BULLETS FLYING THICK ONE WENT THROUGH MY SIDE AND THE SAME AS WOULD SEEM
4406-16882-0003,11.07,../data/librilight/librispeech_finetuning/1h/3/clean/4406/16882/4406-16882-0003.flac,4406,THROUGH THE BOWELS AND HAND OF MY DEAR CHILD IN MY ARMS ONE OF MY ELDER SISTERS CHILDREN NAMED WILLIAM HAD THEN HIS LEG BROKEN WHICH THE INDIANS PERCEIVING THEY KNOCKED HIM ON HIS HEAD
4406-16882-0004,13.21,../data/librilight/librispeech_finetuning/1h/3/clean/4406/16882/4406-16882-0004.flac,4406,STANDING AMAZED WITH THE BLOOD RUNNING DOWN TO OUR HEELS MY ELDEST SISTER BEING YET IN THE HOUSE AND SEEING THOSE WOEFUL SIGHTS THE INFIDELS HAULING MOTHERS ONE WAY AND CHILDREN ANOTHER AND SOME WALLOWING IN THEIR BLOOD
4406-16882-0005,12.63,../data/librilight/librispeech_finetuning/1h/3/clean/4406/16882/4406-16882-0005.flac,4406,AND HER ELDER SON TELLING HER THAT HER SON WILLIAM WAS DEAD AND MYSELF WAS WOUNDED SHE SAID AND LORD LET ME DIE WITH THEM WHICH WAS NO SOONER SAID BUT SHE WAS STRUCK WITH A BULLET AND FELL DOWN DEAD OVER THE THRESHOLD
